city,state_name,lat,lng,population,density
Prescott Valley,Arizona,34.598,-112.3185,97901,435.0
Beaverton,Oregon,45.4779,-122.8168,97466,1940.8
Portsmouth,New Hampshire,43.058,-70.7826,97455,528.0
Portsmouth,Virginia,36.8468,-76.354,97454,1101.0
Fishers,Indiana,39.9588,-85.9659,97154,1012.1
Orem,Utah,40.2981,-111.6994,96734,2030.5
Sandy,Utah,40.5709,-111.8506,96272,1532.6
Sunrise,Florida,26.1547,-80.2997,96220,2256.2
San Tan Valley,Arizona,33.1786,-111.5629,96127,534.6
Compton,California,33.893,-118.2274,96083,3688.9
Arden-Arcade,California,38.6017,-121.3845,95909,2275.6
Hanford,California,36.3274,-119.6549,95459,1267.2
Boca Raton,Florida,26.3752,-80.108,95347,1307.0
Middletown,Ohio,39.5033,-84.3659,95296,720.5
Livonia,Michigan,42.3972,-83.3733,95294,1016.4
Carson,California,33.8374,-118.2559,95104,1883.1
Lawrence,Kansas,38.9597,-95.2642,94745,1100.5
Slidell,Louisiana,30.2887,-89.7828,94498,713.2
Blacksburg,Virginia,37.23,-80.4279,94398,868.4
San Marcos,California,33.135,-117.1743,94313,1512.3
Goodyear,Arizona,33.2614,-112.3622,93651,168.6
Edmond,Oklahoma,35.6689,-97.416,93522,425.8
Mayagüez,Puerto Rico,18.2003,-67.1397,93426,1101.4
Fall River,Massachusetts,41.7136,-71.1015,93339,1044.6
South Gate,California,33.9447,-118.1926,93308,5063.5
Suffolk,Virginia,36.6953,-76.6398,93268,88.4
Terre Haute,Indiana,39.466,-87.3751,93247,673.9
Missoula,Montana,46.8751,-114.0214,92863,835.9
Santa Monica,California,34.0235,-118.481,92828,4205.3
Roswell,Georgia,34.0391,-84.3513,92688,899.5
Vineland,New Jersey,39.4653,-74.9981,92364,335.4
Plantation,Florida,26.1259,-80.2617,92212,1675.1
Alafaya,Florida,28.528,-81.1868,92080,1152.6
Kirkland,Washington,47.697,-122.2057,91656,1976.4
Hoover,Alabama,33.3763,-86.8068,91371,685.8
Westminster,California,33.7523,-117.9938,91267,3494.6
Lawton,Oklahoma,34.6175,-98.4202,91247,443.5
San Leandro,California,37.7074,-122.1599,91176,2622.4
Auburn,Alabama,32.6087,-85.4903,91047,414.4
Norwalk,Connecticut,41.1144,-73.4215,90821,1497.3
O'Fallon,Missouri,38.785,-90.7175,90802,1133.4
Chino,California,33.9836,-117.6654,90279,1162.9
Germantown,Maryland,39.1755,-77.2643,90235,2029.4
Dover,New Hampshire,43.1887,-70.8845,89874,461.1
Bismarck,North Dakota,46.8143,-100.7694,89825,817.5
Waukegan,Illinois,42.3698,-87.8716,89751,1389.0
Buckeye,Arizona,33.4314,-112.6429,89711,73.2
Town 'n' Country,Florida,28.0106,-82.5763,89679,1569.2
Clifton,New Jersey,40.863,-74.1575,89460,2917.6
Bloomington,Minnesota,44.8306,-93.3151,89436,948.2
Mount Pleasant,South Carolina,32.8537,-79.8203,88900,697.0
Florence,South Carolina,34.178,-79.7898,88709,636.0
Newton,Massachusetts,42.3316,-71.2085,88647,1912.8
State College,Pennsylvania,40.7909,-77.8567,88526,3567.5
Livermore,California,37.6868,-121.7607,88403,1339.7
Rapid City,South Dakota,44.0716,-103.2204,88076,540.1
Decatur,Illinois,39.8557,-88.9342,88002,646.8
Dalton,Georgia,34.769,-84.972,87944,612.1
Conroe,Texas,30.3238,-95.4824,87930,473.9
Hawthorne,California,33.9147,-118.3476,87863,5417.3
Lawrence,Massachusetts,42.7002,-71.1626,87798,4458.5
New Braunfels,Texas,29.6994,-98.1148,87549,725.5
Citrus Heights,California,38.6948,-121.288,87521,2380.9
Jackson,Michigan,42.2431,-84.4038,87230,1148.8
Whittier,California,33.9678,-118.0188,87184,2235.7
Muncie,Indiana,40.1989,-85.395,87037,954.4
Troy,Michigan,42.5817,-83.1457,86912,970.3
Homosassa Springs,Florida,28.8119,-82.5392,86578,223.5
Port Huron,Michigan,42.9821,-82.4388,86440,1378.0
Napa,California,38.2975,-122.301,86130,1675.1
Deerfield Beach,Florida,26.305,-80.1277,86062,2087.9
Springdale,Arkansas,36.1901,-94.1574,85887,631.2
Newport Beach,California,33.6151,-117.8668,85806,1406.8
Anderson,Indiana,40.0891,-85.6892,85700,505.6
San Ramon,California,37.7624,-121.9365,85688,1565.7
Lake Forest,California,33.6605,-117.6714,85516,1955.8
Mission,Texas,26.2039,-98.3256,85311,890.7
Auburn,Washington,47.3039,-122.2108,85306,1056.3
Brooklyn Park,Minnesota,45.1112,-93.3505,85247,1187.1
Bryan,Texas,30.665,-96.3807,85204,610.4
Springfield,Ohio,39.93,-83.7959,85121,876.6
Hattiesburg,Mississippi,31.3074,-89.317,85086,332.4
Westland,Michigan,42.3192,-83.3805,84961,1544.1
Cicero,Illinois,41.8445,-87.7593,84905,5363.3
Albany,Georgia,31.5776,-84.1762,84901,509.3
Fort Myers,Florida,26.6194,-81.8302,84694,809.2
Pine Hills,Florida,28.5818,-81.4692,84289,2577.7
Atascocita,Texas,29.9777,-95.1953,84222,1323.8
Buena Park,California,33.8572,-118.0046,83974,3015.2
Redwood City,California,37.5025,-122.2253,83905,1687.6
Farmington Hills,Michigan,42.486,-83.3771,83749,939.3
Alton,Illinois,38.9037,-90.152,83705,652.3
Melbourne,Florida,28.1086,-80.6627,83500,719.5
Miami Beach,Florida,25.8171,-80.1396,83469,4489.1
Alhambra,California,34.084,-118.1355,83174,4275.8
Williamsburg,Virginia,37.2693,-76.7076,83021,649.4
Madera,California,36.963,-120.0778,82772,1536.8
Warwick,Rhode Island,41.7062,-71.4334,82666,894.0
Cranston,Rhode Island,41.7658,-71.4858,82654,1106.8
Baytown,Texas,29.7587,-94.9671,82543,794.0
Largo,Florida,27.9088,-82.7712,82505,1757.8
Silver Spring,Maryland,39.0028,-77.0207,82472,3970.7
Lakewood,California,33.8471,-118.1222,82419,3272.3
Mountain View,California,37.4001,-122.0796,82409,2586.4
Kankakee,Illinois,41.102,-87.8643,82095,662.0
Johns Creek,Georgia,34.0333,-84.2027,82068,1059.5
Flagstaff,Arizona,35.1872,-111.6194,81682,428.7
Franklin,Tennessee,35.92,-86.8516,81531,723.1
Joplin,Missouri,37.0757,-94.5018,81025,512.8
Parma,Ohio,41.3843,-81.7286,80880,1516.1
Layton,Utah,41.077,-111.962,80858,1324.4
New Rochelle,New York,40.9304,-73.7836,80685,2979.1
Anderson,South Carolina,34.5211,-82.6478,80657,718.0
Lebanon,Pennsylvania,40.3412,-76.4228,80620,2388.4
Somerville,Massachusetts,42.3908,-71.1014,80608,7600.3
Yauco,Puerto Rico,18.0344,-66.8615,80307,2065.0
St. Joseph,Missouri,39.7598,-94.821,80099,660.8
Plymouth,Minnesota,45.0225,-93.4617,80034,931.0
Tustin,California,33.7311,-117.8107,79895,2805.2
Zephyrhills,Florida,28.2409,-82.1797,79795,649.2
Milpitas,California,37.4336,-121.8921,79593,2153.0
Florence,Alabama,34.8303,-87.6655,79590,591.9
Pleasanton,California,37.6663,-121.8805,79558,1279.1
Boynton Beach,Florida,26.5281,-80.0811,79479,1865.4
Texarkana,Texas,33.45,-94.0847,79304,451.8
Folsom,California,38.6668,-121.1422,79201,1102.1
Bellflower,California,33.888,-118.1271,79070,4818.3
Pharr,Texas,26.1685,-98.1904,78997,1285.9
Homestead,Florida,25.4665,-80.4472,78885,1764.6
Valdosta,Georgia,30.8502,-83.2788,78786,604.3
Upland,California,34.1178,-117.6604,78624,1916.3
Evanston,Illinois,42.0464,-87.6943,78454,3671.6
Newark,Ohio,40.0706,-82.425,78447,923.5
Elizabethtown,Kentucky,37.7031,-85.8773,78446,423.7
St. Augustine,Florida,29.8976,-81.31,78386,610.9
Rancho Cordova,California,38.5737,-121.2527,78358,830.9
Alameda,California,37.7668,-122.267,78320,2949.8
Chino Hills,California,33.9508,-117.7254,78229,716.0
Perris,California,33.7898,-117.2233,78106,951.5
Schaumburg,Illinois,42.0308,-88.0838,78053,1464.7
Kendall,Florida,25.6697,-80.3556,78007,1852.2
Camarillo,California,34.223,-119.0321,77795,1345.1
Anniston,Alabama,33.6712,-85.8135,77690,181.3
Sumter,South Carolina,33.9392,-80.393,77626,468.1
Jonesboro,Arkansas,35.8212,-90.6791,77520,372.7
Hammond,Indiana,41.6168,-87.4909,77491,1293.5
Carmichael,California,38.6318,-121.3263,77358,1904.6
Arlington Heights,Illinois,42.0955,-87.9826,77283,1745.5
Morgantown,West Virginia,39.6383,-79.9464,77193,1172.6
Wyoming,Michigan,42.8908,-85.7066,76625,1186.0
Cheyenne,Wyoming,41.135,-104.7902,76456,767.1
Pasco,Washington,46.2506,-119.1305,76398,844.4
Watsonville,California,36.9206,-121.7708,76285,2981.0
Southfield,Michigan,42.4765,-83.2605,76196,1073.1
Wausau,Wisconsin,44.962,-89.6459,76016,777.2
Rochester Hills,Michigan,42.6645,-83.1563,75990,875.0
Loveland,Colorado,40.4166,-105.0623,75938,915.7
Alexandria,Louisiana,31.2923,-92.4702,75835,630.8
Pittsburg,California,38.0182,-121.8965,75701,1566.7
Hammond,Louisiana,30.5061,-90.4563,75688,558.0
South Jordan,Utah,40.557,-111.9784,75617,1282.3
Battle Creek,Michigan,42.2985,-85.2296,75608,463.1
Bethlehem,Pennsylvania,40.6266,-75.3679,75599,1526.4
Fajardo,Puerto Rico,18.3331,-65.6589,75549,1156.5
Davis,California,38.5553,-121.737,75468,2657.8
Apple Valley,California,34.5352,-117.2109,75311,367.7
Pawtucket,Rhode Island,41.8744,-71.3743,75200,3199.5
Wheeling,West Virginia,40.0752,-80.6951,75065,758.1
Flower Mound,Texas,33.0343,-97.1146,75050,725.7
Harrisonburg,Virginia,38.4362,-78.8735,74901,1192.6
Cedar Park,Texas,30.5105,-97.8197,74741,1165.1
Oshkosh,Wisconsin,44.0227,-88.5619,74737,953.8
Winchester,Virginia,39.1735,-78.1746,74593,1172.3
Caguas,Puerto Rico,18.2319,-66.0388,74502,2587.9
Ellicott City,Maryland,39.2774,-76.8345,74432,942.8
Pocatello,Idaho,42.8724,-112.4647,74359,648.2
Hilton Head Island,South Carolina,32.1896,-80.7499,74248,373.5
New Britain,Connecticut,41.6759,-72.7862,74022,2090.9
Mansfield,Ohio,40.7656,-82.5275,74021,581.7
Woodbury,Minnesota,44.9057,-92.923,74014,788.9
Lauderhill,Florida,26.1605,-80.2241,73935,3256.7
Lehi,Utah,40.4136,-111.8725,73911,907.0
Bolingbrook,Illinois,41.6901,-88.1021,73807,1151.6
Dale City,Virginia,38.6473,-77.3459,73716,1953.9
Missouri City,Texas,29.563,-95.5365,73682,1002.8
Lake Jackson,Texas,29.0516,-95.4521,73478,533.4
Altoona,Pennsylvania,40.5082,-78.4007,73374,1722.1
Doral,Florida,25.8152,-80.3565,73126,1740.7
Owensboro,Kentucky,37.7575,-87.1172,73115,1117.9
Centreville,Virginia,38.839,-77.4389,73064,2401.1
Mount Vernon,New York,40.9136,-73.8291,72855,5943.4
Baldwin Park,California,34.0829,-117.9722,72813,4404.7
Broomfield,Colorado,39.9542,-105.0526,72697,813.3
Redlands,California,34.0512,-117.1712,72649,768.3
Cleveland,Tennessee,35.1817,-84.8707,72589,642.1
Dothan,Alabama,31.2336,-85.407,72389,294.9
Camden,New Jersey,39.9361,-75.1073,72381,3192.4
Redmond,Washington,47.6763,-122.1169,72166,1583.8
Framingham,Massachusetts,42.3085,-71.4368,72089,1123.1
Jackson,Tennessee,35.6538,-88.8354,71983,442.9
Janesville,Wisconsin,42.6854,-89.0135,71907,728.1
Juana Díaz,Puerto Rico,18.0532,-66.5044,71759,1913.2
Mansfield,Texas,32.569,-97.1213,71375,751.4
Waukesha,Wisconsin,43.0087,-88.2464,71307,1095.5
Tamarac,Florida,26.2056,-80.2539,71140,2212.1
Wenatchee,Washington,47.436,-120.3295,71119,1249.3
Daytona Beach,Florida,29.1995,-81.0982,71041,404.5
Castle Rock,Colorado,39.3763,-104.8535,71037,733.9
Redondo Beach,California,33.8577,-118.3765,70998,4148.2
Wilmington,Delaware,39.7415,-75.5416,70926,2503.9
San Marcos,Texas,29.8734,-97.9356,70864,682.0
Union City,California,37.6032,-122.0181,70828,1494.1
Eldersburg,Maryland,39.4041,-76.9528,70639,296.1
Conway,Arkansas,35.0753,-92.4692,70555,557.3
Bayonne,New Jersey,40.6668,-74.1158,70553,4318.5
Guaynabo,Puerto Rico,18.3832,-66.1134,70542,2139.3
Rocklin,California,38.8075,-121.2489,70317,1307.2
Passaic,New Jersey,40.8574,-74.1282,70308,8600.8
Sheboygan,Wisconsin,43.7403,-87.7316,70234,1188.8
Casas Adobes,Arizona,32.3423,-111.0113,70224,1021.8
St. Charles,Missouri,38.7954,-90.5157,70218,1099.0
Maple Grove,Minnesota,45.1089,-93.4626,69900,848.3
Walnut Creek,California,37.9024,-122.0399,69876,1364.5
Dublin,California,37.7161,-121.8963,69818,1619.0
North Richland Hills,Texas,32.8604,-97.218,69817,1500.5
Gary,Indiana,41.5905,-87.3473,69739,584.5
Glen Burnie,Maryland,39.156,-76.6071,69739,1553.4
Bristol,Tennessee,36.5572,-82.2154,69734,318.7
Decatur,Alabama,34.5731,-86.9905,69710,386.0
West Bend,Wisconsin,43.4173,-88.1818,69672,785.3
Lodi,California,38.1218,-121.2932,69467,1884.2
Lima,Ohio,40.741,-84.112,69440,1046.5
Florida,Puerto Rico,18.3643,-66.5611,69427,1170.1
Lakeville,Minnesota,44.6774,-93.252,69026,693.6
Blaine,Minnesota,45.1696,-93.2077,68999,763.3
Poinciana,Florida,28.1217,-81.4821,68922,366.8
East Orange,New Jersey,40.7651,-74.2117,68918,6355.4
Noblesville,Indiana,40.0355,-86.0042,68885,723.3
Gaithersburg,Maryland,39.1346,-77.2131,68827,2539.2
Lake Elsinore,California,33.6847,-117.3344,68822,648.3
Palo Alto,California,37.3905,-122.1468,68624,1091.2
Eastvale,California,33.9617,-117.5803,68539,2003.6
Tulare,California,36.1995,-119.34,68395,1207.8
Rogers,Arkansas,36.317,-94.1531,68340,672.9
Yorba Linda,California,33.889,-117.7714,68319,1317.8
Parkersburg,West Virginia,39.2623,-81.542,68217,974.3
Eagan,Minnesota,44.817,-93.1638,68205,822.0
Weston,Florida,26.1006,-80.4054,68148,1114.1
Longview,Washington,46.1461,-122.963,67958,989.2
Bay City,Michigan,43.5902,-83.8887,67917,1249.3
Dubuque,Iowa,42.5002,-90.707,67916,724.9
Union City,New Jersey,40.7675,-74.0323,67903,20421.9
Porterville,California,36.0643,-119.0338,67887,1222.8
Mount Vernon,Washington,48.4203,-122.3115,67767,1114.6
Palatine,Illinois,42.118,-88.043,67754,1856.8
El Paso de Robles,California,35.6394,-120.656,67696,618.8
West Des Moines,Iowa,41.5521,-93.7806,67640,545.4
Lynwood,California,33.924,-118.2016,67497,5553.4
Skokie,Illinois,42.036,-87.74,67444,2428.5
Sherman,Texas,33.6273,-96.6221,67210,361.1
Rockville,Maryland,39.0834,-77.1553,67095,1934.4
Haverhill,Massachusetts,42.7838,-71.0871,67093,745.4
Hanover,Pennsylvania,39.8118,-76.9836,67037,1637.3
Shawnee,Kansas,39.0158,-94.8076,67021,605.6
Rome,Georgia,34.2662,-85.1863,66998,445.0
Schenectady,New York,42.8025,-73.9275,66809,2334.1
South Hill,Washington,47.1198,-122.2853,66713,1331.7
DeKalb,Illinois,41.9314,-88.7481,66624,978.5
Petaluma,California,38.2423,-122.6266,66609,1630.3
Sammamish,Washington,47.6017,-122.0416,66532,1233.6
Georgetown,Texas,30.666,-97.6966,66514,508.2
Carbondale,Illinois,37.7221,-89.2237,66482,563.7
Delray Beach,Florida,26.455,-80.0905,66434,1670.9
Dundalk,Maryland,39.2704,-76.4942,66426,1883.0
Kenner,Louisiana,30.0109,-90.2549,66411,1732.2
Albany,Oregon,44.6272,-123.0965,66405,1190.4
Ankeny,Iowa,41.7288,-93.6031,66346,820.4
South San Francisco,California,37.6538,-122.4196,66331,2805.8
Castro Valley,California,37.7088,-122.0626,66324,1475.6
Bethesda,Maryland,38.9866,-77.1188,66294,1895.0
Saratoga Springs,New York,43.0674,-73.7775,66290,386.0
Corvallis,Oregon,44.5698,-123.2779,66090,1586.3
Brentwood,New York,40.7839,-73.2522,66035,2212.3
Ames,Iowa,42.0256,-93.6217,66027,929.0
Glens Falls,New York,43.3109,-73.6458,66024,1436.0
Michigan City,Indiana,41.7092,-86.869,65946,590.1
Victoria,Texas,28.8287,-96.9849,65643,691.7
Malden,Massachusetts,42.4305,-71.0576,65602,4647.1
Weirton,West Virginia,40.406,-80.5671,65447,394.7
Novi,Michigan,42.4786,-83.4893,65369,771.6
Guayama,Puerto Rico,17.9743,-66.1104,65343,2100.3
Alpharetta,Georgia,34.0704,-84.2738,65187,955.4
Wesley Chapel,Florida,28.2106,-82.3238,65134,532.1
Waltham,Massachusetts,42.3889,-71.2423,64655,1896.6
Laguna Niguel,California,33.5275,-117.705,64608,1704.4
San Clemente,California,33.4499,-117.6102,64600,1365.7
North Little Rock,Arkansas,34.7807,-92.2371,64444,481.0
Fairbanks,Alaska,64.8353,-147.6533,64160,382.2
Florence-Graham,California,33.9682,-118.2447,64109,7127.9
Eden Prairie,Minnesota,44.8488,-93.4595,64048,765.5
Twin Rivers,New Jersey,40.2631,-74.4917,64012,2208.1
Pflugerville,Texas,30.4515,-97.6018,64007,961.0
Casper,Wyoming,42.842,-106.3208,63962,845.5
Burnsville,Minnesota,44.7648,-93.2793,63926,952.6
Grand Forks,North Dakota,47.9214,-97.0884,63767,782.8
Brentwood,California,37.9356,-121.719,63618,1636.6
Millcreek,Utah,40.6892,-111.8292,63430,1824.5
Elmira,New York,42.0938,-76.8097,63404,1450.0
Sebring,Florida,27.477,-81.453,63287,381.3
La Habra,California,33.9282,-117.9515,63287,3207.1
Coon Rapids,Minnesota,45.1755,-93.3094,63269,1071.3
Bossier City,Louisiana,32.5224,-93.6668,63168,601.3
Hamilton,Ohio,39.3939,-84.5653,63127,1118.9
Taylor,Michigan,42.226,-83.2688,63071,1000.0
Lakewood,Washington,47.1628,-122.5299,62972,1370.7
Greenwood,Indiana,39.6019,-86.1073,62914,813.3
Bellevue,Nebraska,41.1485,-95.939,62888,1149.5
Montebello,California,34.0155,-118.1108,62828,2906.8
Moore,Oklahoma,35.3293,-97.4757,62633,1078.0
Council Bluffs,Iowa,41.2369,-95.8516,62617,560.6
Rowlett,Texas,32.9155,-96.5489,62606,1217.7
Spring,Texas,30.0613,-95.383,62569,1056.0
Port Charlotte,Florida,26.9918,-82.114,62531,872.2
Reston,Virginia,38.9497,-77.3461,62453,1545.6
Pico Rivera,California,33.9901,-118.0888,62383,2902.3
Dearborn Heights,Michigan,42.3164,-83.2769,62334,1830.0
Port Orange,Florida,29.1085,-81.0137,62197,918.3
Encinitas,California,33.0492,-117.261,62140,1275.8
Springfield,Oregon,44.0538,-122.9811,62138,1527.2
Great Falls,Montana,47.5022,-111.2996,62112,980.4
Rocky Mount,North Carolina,35.9685,-77.804,61952,466.1
Commerce City,Colorado,39.8641,-104.843,61516,592.9
Pontiac,Michigan,42.6493,-83.2878,61498,1159.4
The Hammocks,Florida,25.67,-80.4482,61461,3117.2
Wellington,Florida,26.6461,-80.2699,61445,558.0
San Rafael,California,37.9905,-122.5221,61158,1377.5
Monterey Park,California,34.0497,-118.1326,61153,3049.6
La Mesa,California,32.7703,-117.0204,61040,2557.0
Woodland,California,38.6712,-121.75,60977,1506.6
Marietta,Georgia,33.9533,-84.5422,60962,999.1
Chapel Hill,North Carolina,35.9271,-79.0391,60920,1106.8
Gardena,California,33.8943,-118.3072,60917,3934.5
Meriden,Connecticut,41.5369,-72.7946,60790,968.2
Bristol,Connecticut,41.6812,-72.9407,60733,877.9
Revere,Massachusetts,42.4189,-71.004,60720,3614.7
Medford,Massachusetts,42.4234,-71.1087,60708,2778.9
Palm Harbor,Florida,28.0847,-82.7481,60682,1374.3
Cupertino,California,37.3168,-122.0466,60681,2038.2
Jupiter,Florida,26.92,-80.1128,60629,1162.9
Hendersonville,Tennessee,36.3063,-86.5997,60628,707.4
North Miami,Florida,25.9008,-80.1686,60449,2851.4
Des Plaines,Illinois,42.0345,-87.9008,60413,1581.4
Taylorsville,Utah,40.6569,-111.9493,60295,2133.0
West Allis,Wisconsin,43.0068,-88.0296,60220,2030.7
Sanford,Florida,28.7891,-81.2757,60215,988.0
Huntersville,North Carolina,35.406,-80.8716,60166,535.0
Euless,Texas,32.8508,-97.08,60134,1349.1
Richland,Washington,46.2824,-119.2939,59718,564.5
Santee,California,32.8554,-116.9851,59679,1340.3
White Plains,New York,41.022,-73.7547,59452,2306.7
Hoboken,New Jersey,40.7452,-74.0281,59369,16455.4
Kokomo,Indiana,40.464,-86.1277,59263,611.2
Taunton,Massachusetts,41.9036,-71.0943,59076,473.9
St. Clair Shores,Michigan,42.4925,-82.8961,59046,1956.3
Towson,Maryland,39.3944,-76.619,59014,1569.8
Caldwell,Idaho,43.6453,-116.6594,58872,950.6
South Whittier,California,33.9336,-118.0312,58800,4239.9
Orland Park,Illinois,41.6075,-87.8619,58622,1023.3
Stonecrest,Georgia,33.6842,-84.1372,58602,564.3
Palm Beach Gardens,Florida,26.8466,-80.1679,58482,374.7
Royal Oak,Michigan,42.5084,-83.1539,58368,1940.2
Margate,Florida,26.2466,-80.2119,58331,2576.9
Blue Springs,Missouri,39.0124,-94.2721,58265,953.2
Shoreline,Washington,47.7564,-122.3426,58213,1886.1
Midwest City,Oklahoma,35.463,-97.371,58146,908.2
Bowie,Maryland,38.9549,-76.7406,58113,1098.4
Apex,North Carolina,35.7237,-78.8743,58066,969.7
Oak Lawn,Illinois,41.7139,-87.7528,58032,2497.1
Carson City,Nevada,39.1511,-119.7476,57957,147.6
Fountainebleau,Florida,25.7723,-80.346,57957,5773.6
Queen Creek,Arizona,33.2454,-111.6173,57728,493.8
Leander,Texas,30.5728,-97.8618,57696,620.1
Bartlett,Tennessee,35.2337,-89.8195,57639,708.7
St. Cloud,Florida,28.2363,-81.2779,57610,804.8
Coconut Creek,Florida,26.2803,-80.1842,57553,2105.2
Kettering,Ohio,39.6956,-84.1494,57503,1140.3
Parker,Colorado,39.5084,-104.7753,57311,958.7
St. Peters,Missouri,38.7825,-90.6061,57289,989.2
Fountain Valley,California,33.7105,-117.9514,57139,2388.5
Maricopa,Arizona,33.0408,-112.0011,57075,457.5
Berwyn,Illinois,41.8433,-87.7909,56960,5424.0
National City,California,32.6654,-117.0983,56846,3223.3
Lenexa,Kansas,38.9609,-94.8018,56755,621.0
Highland,California,34.1113,-117.165,56733,1150.5
Arcadia,California,34.1342,-118.0373,56697,2016.0
Mount Prospect,Illinois,42.0641,-87.9375,56510,1951.0
Lake Havasu City,Arizona,34.5006,-114.3113,56510,462.1
Tinley Park,Illinois,41.567,-87.8049,55988,1343.2
DeSoto,Texas,32.5992,-96.8633,55761,948.9
New Brunswick,New Jersey,40.487,-74.445,55671,4131.4
Chicopee,Massachusetts,42.1764,-72.5719,55636,930.2
Madison,Alabama,34.7114,-86.7626,55551,645.1
West Haven,Connecticut,41.2739,-72.9672,55518,1963.4
Smyrna,Georgia,33.8633,-84.5168,55460,1397.6
Huntington Park,California,33.98,-118.2167,55439,7414.5
Wylie,Texas,33.0362,-96.5161,55426,894.0
Diamond Bar,California,33.9992,-117.8161,55339,1450.6
Apple Valley,Minnesota,44.7457,-93.2004,55237,1229.6
Perth Amboy,New Jersey,40.5202,-74.2724,55046,4272.5
Bradenton,Florida,27.4901,-82.5757,54918,1544.3
Brookhaven,Georgia,33.8743,-84.3314,54902,1800.6
Hacienda Heights,California,33.997,-117.9727,54841,1917.5
Manhattan,Kansas,39.1886,-96.6048,54794,1067.0
Tigard,Oregon,45.4237,-122.7845,54750,1642.2
Tamiami,Florida,25.7556,-80.4016,54525,3054.8
Yucaipa,California,34.0336,-117.0429,54312,742.6
Westchester,Florida,25.7471,-80.3523,54238,2644.4
Peabody,Massachusetts,42.5335,-70.9725,54200,1260.4
Plainfield,New Jersey,40.6154,-74.4157,54183,3255.8
Southaven,Mississippi,34.9514,-89.9786,54141,514.0
